problem,size,seed,n_units,n_test_units,units_per_param,psi,J,var,G_test,G_train,a_domain,a_test,loss_upper,c_domain,t_max_domain,c_test,t_max_test,hoeffding_at_1,outside_support,fold,prior_std,J_softmax_N1,n_cert_units,bound,continuous_bound,selected,J_max
burgers,40.0,8,40,120,5.0,PAC hyperprior,0.4670606915113735,,,,,,,,,,,,,1.0,1.0,1.7628847370593541,20.0,,,False,2.0648913540239713
burgers,40.0,9,40,120,5.0,fitted ellipse,0.4125717107763309,0.8576270462242318,-1.819623760433744,-2.1015026419071,-7.094950955559812,-7.094950955559812,5.560681631015528,1.7584423983753557,0.5686851050247145,1.7584423983753557,0.5686851050247145,20.020629520798455,0.0046875,,,,,,,,
burgers,40.0,9,40,120,5.0,PAC hyperposterior,0.21679032107365193,,,,-3.1438698904954574,,,,,,,,0.0018086751302083333,0.0,0.125,0.2171789430331048,20.0,2.5669875880605817,2.14495045577431,,
burgers,40.0,9,40,120,5.0,PAC hyperprior,0.21703585936342445,,,,,,,,,,,,,0.0,0.125,0.21741706138792724,20.0,,,True,0.24445713567561977
burgers,40.0,9,40,120,5.0,PAC hyperprior,0.22293867550286384,,,,,,,,,,,,,0.0,0.25,0.22692044469001993,20.0,,,False,0.3304652683651499
burgers,40.0,9,40,120,5.0,PAC hyperprior,0.23795218199190815,,,,,,,,,,,,,0.0,0.5,0.27409109446462226,20.0,,,False,0.5202810906277424
burgers,40.0,9,40,120,5.0,PAC hyperprior,0.28173240387352094,,,,,,,,,,,,,0.0,1.0,0.7885723964484397,20.0,,,False,1.0998948109059423
burgers,40.0,9,40,120,5.0,PAC hyperposterior,0.19731815410690834,,,,-3.1438698904954574,,,,,,,,0.00481109619140625,1.0,1.0,0.20954362282891936,20.0,2.5669875880605817,2.14495045577431,,
burgers,40.0,9,40,120,5.0,PAC hyperprior,0.2854637501520517,,,,,,,,,,,,,1.0,0.125,0.30010310373302784,20.0,,,False,0.4689974027927324
burgers,40.0,9,40,120,5.0,PAC hyperprior,0.29817763923361207,,,,,,,,,,,,,1.0,0.25,0.406412501908439,20.0,,,False,0.640025987723444
burgers,40.0,9,40,120,5.0,PAC hyperprior,0.3308575712468652,,,,,,,,,,,,,1.0,0.5,0.8054003761063004,20.0,,,False,1.1074325664894173
burgers,40.0,9,40,120,5.0,PAC hyperprior,0.37356443622781765,,,,,,,,,,,,,1.0,1.0,1.5040555088868586,20.0,,,True,1.8101959121101654
burgers,40.0,10,40,120,5.0,fitted ellipse,0.3909253273833295,0.8589258444732863,-1.8871612011445267,-2.0193314650161662,-7.094950955559812,-7.094950955559812,5.560681631015528,1.7359299181384282,0.5760601217544411,1.7359299181384282,0.5760601217544411,20.020629520798455,0.0078125,,,,,,,,
burgers,40.0,10,40,120,5.0,PAC hyperposterior,0.17234382118473918,,,,-3.1438698904954574,,,,,,,,0.006850687662760416,0.0,0.25,0.17613184540933893,20.0,2.673470845193469,2.2530959449636287,,
burgers,40.0,10,40,120,5.0,PAC hyperprior,0.17955005938796378,,,,,,,,,,,,,0.0,0.125,0.18178845672118613,20.0,,,False,0.23550283559571206
burgers,40.0,10,40,120,5.0,PAC hyperprior,0.18737022606914147,,,,,,,,,,,,,0.0,0.25,0.20240640256402656,20.0,,,True,0.36237871736720617
burgers,40.0,10,40,120,5.0,PAC hyperprior,0.20793260671964597,,,,,,,,,,,,,0.0,0.5,0.3422392351973044,20.0,,,False,0.5750396558353907
burgers,40.0,10,40,120,5.0,PAC hyperprior,0.22665182118163976,,,,,,,,,,,,,0.0,1.0,0.8514512393895002,20.0,,,False,1.1268407954743207
burgers,40.0,10,40,120,5.0,PAC hyperposterior,0.21896921929906396,,,,-3.1438698904954574,,,,,,,,0.00481719970703125,1.0,1.0,0.2583746534349325,20.0,2.673470845193469,2.2530959449636287,,
burgers,40.0,10,40,120,5.0,PAC hyperprior,0.3104657279265027,,,,,,,,,,,,,1.0,0.125,0.33042740324286,20.0,,,False,0.45662723169886466
burgers,40.0,10,40,120,5.0,PAC hyperprior,0.3160898814362341,,,,,,,,,,,,,1.0,0.25,0.377611763381528,20.0,,,False,0.5492888667573759
burgers,40.0,10,40,120,5.0,PAC hyperprior,0.3522298334972864,,,,,,,,,,,,,1.0,0.5,0.8256701108891129,20.0,,,False,1.135086577244195
burgers,40.0,10,40,120,5.0,PAC hyperprior,0.3806898358884512,,,,,,,,,,,,,1.0,1.0,1.1208179545763053,20.0,,,True,1.4156673399870279
burgers,40.0,11,40,120,5.0,fitted ellipse,0.33912086444822176,0.7372964961772,-1.9459009494294146,-2.236721706515478,-7.094950955559812,-7.094950955559812,5.560681631015528,1.7163500020434654,0.5826317469102527,1.7163500020434654,0.5826317469102527,20.020629520798455,0.010416666666666666,,,,,,,,
burgers,40.0,11,40,120,5.0,PAC hyperposterior,0.11375823925936714,,,,-3.1438698904954574,,,,,,,,0.0176910400390625,0.0,1.0,0.11605763592677243,20.0,3.135120323197398,2.753971796308706,,
burgers,40.0,11,40,120,5.0,PAC hyperprior,0.6531917826752529,,,,,,,,,,,,,0.0,0.125,0.658098734647729,20.0,,,False,0.7190001730504507
burgers,40.0,11,40,120,5.0,PAC hyperprior,0.6420178190651458,,,,,,,,,,,,,0.0,0.25,0.662118785049613,20.0,,,False,0.763772802226347
burgers,40.0,11,40,120,5.0,PAC hyperprior,0.6184025017836998,,,,,,,,,,,,,0.0,0.5,0.6953080148393387,20.0,,,False,0.8794891273218548
burgers,40.0,11,40,120,5.0,PAC hyperprior,0.5046995203703776,,,,,,,,,,,,,0.0,1.0,0.7350895859820511,20.0,,,True,0.9467924529038827
burgers,40.0,11,40,120,5.0,PAC hyperposterior,0.34105598628820977,,,,-3.1438698904954574,,,,,,,,0.013678995768229167,1.0,0.125,0.3490094062096005,20.0,3.135120323197398,2.753971796308706,,
burgers,40.0,11,40,120,5.0,PAC hyperprior,0.3401283551909143,,,,,,,,,,,,,1.0,0.125,0.34864673285716363,20.0,,,True,0.47853601196182805
burgers,40.0,11,40,120,5.0,PAC hyperprior,0.34490963630809157,,,,,,,,,,,,,1.0,0.25,0.4501421012590674,20.0,,,False,0.7113739402856893
burgers,40.0,11,40,120,5.0,PAC hyperprior,0.36723889390626807,,,,,,,,,,,,,1.0,0.5,0.9622414936106857,20.0,,,False,1.2721830135061598
burgers,40.0,11,40,120,5.0,PAC hyperprior,0.40057365557776614,,,,,,,,,,,,,1.0,1.0,1.4777777141712234,20.0,,,False,1.7692941037552208
burgers,40.0,12,40,120,5.0,fitted ellipse,0.3175339912333017,0.6496965367614362,-1.992837306850628,-2.5159199839495017,-7.094950955559812,-7.094950955559812,5.560681631015528,1.7007045495697277,0.5879916063333849,1.7007045495697277,0.5879916063333849,20.020629520798455,0.008333333333333333,,,,,,,,
burgers,40.0,12,40,120,5.0,PAC hyperposterior,0.24811784827928512,,,,-3.1438698904954574,,,,,,,,0.008835856119791667,0.0,0.125,0.2496491227614483,20.0,2.169593674505761,1.7352065580517473,,
burgers,40.0,12,40,120,5.0,PAC hyperprior,0.24576077607649136,,,,,,,,,,,,,0.0,0.125,0.24736216983944953,20.0,,,True,0.29174347968793235
burgers,40.0,12,40,120,5.0,PAC hyperprior,0.24896586235404206,,,,,,,,,,,,,0.0,0.25,0.26053448523709755,20.0,,,False,0.42124353634623546
burgers,40.0,12,40,120,5.0,PAC hyperprior,0.26973515053531827,,,,,,,,,,,,,0.0,0.5,0.4583378196442432,20.0,,,False,0.7470510750948067
burgers,40.0,12,40,120,5.0,PAC hyperprior,0.30529277061450566,,,,,,,,,,,,,0.0,1.0,0.774455727274343,20.0,,,False,1.0403596581466426
burgers,40.0,12,40,120,5.0,PAC hyperposterior,0.22800608868033945,,,,-3.1438698904954574,,,,,,,,0.008109029134114583,1.0,1.0,0.238812070992014,20.0,2.169593674505761,1.7352065580517473,,
burgers,40.0,12,40,120,5.0,PAC hyperprior,0.3077277078713969,,,,,,,,,,,,,1.0,0.125,0.31398789865716076,20.0,,,False,0.40380966409512187
burgers,40.0,12,40,120,5.0,PAC hyperprior,0.31449068365306565,,,,,,,,,,,,,1.0,0.25,0.35201508708723056,20.0,,,False,0.5590072135175168
burgers,40.0,12,40,120,5.0,PAC hyperprior,0.3271932182493571,,,,,,,,,,,,,1.0,0.5,0.5807377811506417,20.0,,,False,0.8620823550639027
burgers,40.0,12,40,120,5.0,PAC hyperprior,0.37723394749690686,,,,,,,,,,,,,1.0,1.0,0.9788201100814987,20.0,,,True,1.2462064286475671
burgers,40.0,13,40,120,5.0,fitted ellipse,0.2982910726248589,0.5642461155699547,-1.6662162350765313,-1.88616239543138,-7.094950955559812,-7.094950955559812,5.560681631015528,1.8095782401610936,0.5526149562402879,1.8095782401610936,0.5526149562402879,20.020629520798455,0.0010416666666666667,,,,,,,,
burgers,40.0,13,40,120,5.0,PAC hyperposterior,0.18632891479426367,,,,-3.1438698904954574,,,,,,,,0.0018376668294270834,0.0,0.25,0.18796868934854696,20.0,2.657258620720155,2.236545160642527,,
burgers,40.0,13,40,120,5.0,PAC hyperprior,0.19085079342344818,,,,,,,,,,,,,0.0,0.125,0.1915594051308996,20.0,,,False,0.21935599513710802
burgers,40.0,13,40,120,5.0,PAC hyperprior,0.19368538611489255,,,,,,,,,,,,,0.0,0.25,0.1966329987816367,20.0,,,True,0.27050843988603557
burgers,40.0,13,40,120,5.0,PAC hyperprior,0.20613075425463306,,,,,,,,,,,,,0.0,0.5,0.22476346891742033,20.0,,,False,0.36526378766468337
burgers,40.0,13,40,120,5.0,PAC hyperprior,0.23682464914458007,,,,,,,,,,,,,0.0,1.0,0.7019192871247197,20.0,,,False,1.013713703221427
burgers,40.0,13,40,120,5.0,PAC hyperposterior,0.16957993872644955,,,,-3.1438698904954574,,,,,,,,0.002001953125,1.0,1.0,0.17484552218657323,20.0,2.657258620720155,2.236545160642527,,
burgers,40.0,13,40,120,5.0,PAC hyperprior,0.1976241630707405,,,,,,,,,,,,,1.0,0.125,0.1989717363226758,20.0,,,False,0.2358274781180798
burgers,40.0,13,40,120,5.0,PAC hyperprior,0.20065542530620306,,,,,,,,,,,,,1.0,0.25,0.20649236776815835,20.0,,,False,0.29532255252310335
burgers,40.0,13,40,120,5.0,PAC hyperprior,0.2102105388699017,,,,,,,,,,,,,1.0,0.5,0.24156144848916158,20.0,,,False,0.4151459442187848
burgers,40.0,13,40,120,5.0,PAC hyperprior,0.22747810358428272,,,,,,,,,,,,,1.0,1.0,0.4369509533964747,20.0,,,True,0.7009462250484271
burgers,40.0,14,40,120,5.0,fitted ellipse,0.5093430032823489,1.2471367047479371,-1.8634979499369595,-2.56747899765021,-7.094950955559812,-7.094950955559812,5.560681631015528,1.7438176685409505,0.5734544488453879,1.7438176685409505,0.5734544488453879,20.020629520798455,0.04114583333333333,,,,,,,,
burgers,40.0,14,40,120,5.0,PAC hyperposterior,0.36625905851649193,,,,-3.1438698904954574,,,,,,,,0.02721710205078125,0.0,0.125,0.38051372515989246,20.0,1.9600663094937532,1.5248366663700779,,
burgers,40.0,14,40,120,5.0,PAC hyperprior,0.3696257162164361,,,,,,,,,,,,,0.0,0.125,0.38438470015308607,20.0,,,True,0.5013756111465133
burgers,40.0,14,40,120,5.0,PAC hyperprior,0.37016988774487114,,,,,,,,,,,,,0.0,0.25,0.44512040317803014,20.0,,,False,0.6596681286904493
burgers,40.0,14,40,120,5.0,PAC hyperprior,0.3665116910079913,,,,,,,,,,,,,0.0,0.5,0.5951830445328623,20.0,,,False,0.8190207317117508
burgers,40.0,14,40,120,5.0,PAC hyperprior,0.3457308066096026,,,,,,,,,,,,,0.0,1.0,0.7947138222570326,20.0,,,False,1.0988882619735705
burgers,40.0,14,40,120,5.0,PAC hyperposterior,0.42931345655002773,,,,-3.1438698904954574,,,,,,,,0.05275726318359375,1.0,1.0,0.6902306840201741,20.0,1.9600663094937532,1.5248366663700779,,
burgers,40.0,14,40,120,5.0,PAC hyperprior,0.5058706719542475,,,,,,,,,,,,,1.0,0.125,0.5228356522387086,20.0,,,False,0.6105633465571989
burgers,40.0,14,40,120,5.0,PAC hyperprior,0.5009587346245665,,,,,,,,,,,,,1.0,0.25,0.5621252645464212,20.0,,,False,0.8007636756578078
burgers,40.0,14,40,120,5.0,PAC hyperprior,0.5032011525724726,,,,,,,,,,,,,1.0,0.5,0.64458831527252,20.0,,,False,0.8168504772283649
burgers,40.0,14,40,120,5.0,PAC hyperprior,0.47377218091565,,,,,,,,,,,,,1.0,1.0,0.8195331789167299,20.0,,,True,1.036810236914735
burgers,40.0,15,40,120,5.0,fitted ellipse,0.2767822659565917,0.5474226385999674,-1.7197332553503126,-2.086331098446628,-7.094950955559812,-7.094950955559812,5.560681631015528,1.791739233403166,0.5581169298283631,1.791739233403166,0.5581169298283631,20.020629520798455,0.0015625,,,,,,,,
burgers,40.0,15,40,120,5.0,PAC hyperposterior,0.21241461372339876,,,,-3.1438698904954574,,,,,,,,0.0017598470052083333,0.0,1.0,0.25163818002193045,20.0,2.516922130884147,2.09082194371119,,
burgers,40.0,15,40,120,5.0,PAC hyperprior,0.2492532761858119,,,,,,,,,,,,,0.0,0.125,0.255014508734745,20.0,,,False,0.33837169356523766
burgers,40.0,15,40,120,5.0,PAC hyperprior,0.2621710348363498,,,,,,,,,,,,,0.0,0.25,0.31369595089142643,20.0,,,False,0.5482827605104834
burgers,40.0,15,40,120,5.0,PAC hyperprior,0.2884817790701849,,,,,,,,,,,,,0.0,0.5,1.00293539854821,20.0,,,False,1.3142028102379477
burgers,40.0,15,40,120,5.0,PAC hyperprior,0.3623057850515734,,,,,,,,,,,,,0.0,1.0,1.60446175718281,20.0,,,True,1.9102238020833164
burgers,40.0,15,40,120,5.0,PAC hyperposterior,0.18072239227577097,,,,-3.1438698904954574,,,,,,,,0.0017171223958333333,1.0,0.25,0.1836340509915541,20.0,2.516922130884147,2.09082194371119,,
burgers,40.0,15,40,120,5.0,PAC hyperprior,0.17680047648117164,,,,,,,,,,,,,1.0,0.125,0.17702797296147862,20.0,,,False,0.19637807700570864
burgers,40.0,15,40,120,5.0,PAC hyperprior,0.18072943922690587,,,,,,,,,,,,,1.0,0.25,0.1825860960362094,20.0,,,True,0.25733668268297283
burgers,40.0,15,40,120,5.0,PAC hyperprior,0.19927332533370612,,,,,,,,,,,,,1.0,0.5,0.31062056169980434,20.0,,,False,0.5547847288762036
burgers,40.0,15,40,120,5.0,PAC hyperprior,0.23962720846738253,,,,,,,,,,,,,1.0,1.0,1.199281575866753,20.0,,,False,1.511165552520736
burgers,40.0,16,40,120,5.0,fitted ellipse,0.27516621243639694,0.5196855449783326,-1.7264229241559677,-1.59649263037985,-7.094950955559812,-7.094950955559812,5.560681631015528,1.7895093438012815,0.5588123937234084,1.7895093438012815,0.5588123937234084,20.020629520798455,0.0015625,,,,,,,,
burgers,40.0,16,40,120,5.0,PAC hyperposterior,0.14861920675756157,,,,-3.1438698904954574,,,,,,,,0.0012242635091145833,0.0,1.0,0.15418670278500152,20.0,2.9860970408131133,2.576622953948369,,
burgers,40.0,16,40,120,5.0,PAC hyperprior,0.2161709562921785,,,,,,,,,,,,,0.0,0.125,0.22729729809602328,20.0,,,False,0.35905482144254375
burgers,40.0,16,40,120,5.0,PAC hyperprior,0.2291210912905643,,,,,,,,,,,,,0.0,0.25,0.3770953637727533,20.0,,,False,0.6762093924385661
burgers,40.0,16,40,120,5.0,PAC hyperprior,0.2771667335646426,,,,,,,,,,,,,0.0,0.5,0.7782014382681794,20.0,,,False,1.0782121874533983
burgers,40.0,16,40,120,5.0,PAC hyperprior,0.3372423169384864,,,,,,,,,,,,,0.0,1.0,0.9747486353164406,20.0,,,True,1.211874385603842
burgers,40.0,16,40,120,5.0,PAC hyperposterior,0.21863185833796744,,,,-3.1438698904954574,,,,,,,,0.011565144856770833,1.0,0.5,0.2862499174772678,20.0,2.9860970408131133,2.576622953948369,,
burgers,40.0,16,40,120,5.0,PAC hyperprior,0.18555147817679546,,,,,,,,,,,,,1.0,0.125,0.18613480809971777,20.0,,,False,0.21719621362051278
burgers,40.0,16,40,120,5.0,PAC hyperprior,0.18720949248556684,,,,,,,,,,,,,1.0,0.25,0.18991575453136417,20.0,,,False,0.2647703293117667
burgers,40.0,16,40,120,5.0,PAC hyperprior,0.19563151152648295,,,,,,,,,,,,,1.0,0.5,0.2252097225505032,20.0,,,True,0.44153663951798183
burgers,40.0,16,40,120,5.0,PAC hyperprior,0.21533237233422392,,,,,,,,,,,,,1.0,1.0,0.7449566273632302,20.0,,,False,1.0342939859688345
burgers,40.0,17,40,120,5.0,fitted ellipse,0.3249932295920699,0.6559420476705415,-1.8683337342225381,-2.1096013023486657,-7.094950955559812,-7.094950955559812,5.560681631015528,1.7422057404457576,0.5739850218517486,1.7422057404457576,0.5739850218517486,20.020629520798455,0.003125,,,,,,,,
burgers,40.0,17,40,120,5.0,PAC hyperposterior,0.19717722326329928,,,,-3.1438698904954574,,,,,,,,0.0028711954752604165,0.0,1.0,0.20785950723765026,20.0,2.5599050304609747,2.137530224175989,,
burgers,40.0,17,40,120,5.0,PAC hyperprior,0.37055411754707995,,,,,,,,,,,,,0.0,0.125,0.39501978679856153,20.0,,,False,0.5469093069758371
burgers,40.0,17,40,120,5.0,PAC hyperprior,0.38817140898796687,,,,,,,,,,,,,0.0,0.25,0.5530013800869528,20.0,,,False,0.823917730479967
burgers,40.0,17,40,120,5.0,PAC hyperprior,0.410927380481773,,,,,,,,,,,,,0.0,0.5,0.834058518068159,20.0,,,False,1.1150994925629707
burgers,40.0,17,40,120,5.0,PAC hyperprior,0.41402509915830055,,,,,,,,,,,,,0.0,1.0,1.1426939032140608,20.0,,,True,1.4482779872524034
burgers,40.0,17,40,120,5.0,PAC hyperposterior,0.22065904431727412,,,,-3.1438698904954574,,,,,,,,0.0027394612630208333,1.0,0.125,0.22478794155507545,20.0,2.5599050304609747,2.137530224175989,,
burgers,40.0,17,40,120,5.0,PAC hyperprior,0.21886317061119656,,,,,,,,,,,,,1.0,0.125,0.2222093562394917,20.0,,,True,0.2848248636629558
burgers,40.0,17,40,120,5.0,PAC hyperprior,0.23118867647712876,,,,,,,,,,,,,1.0,0.25,0.2604629387249525,20.0,,,False,0.4490819275821609
burgers,40.0,17,40,120,5.0,PAC hyperprior,0.2512285372699373,,,,,,,,,,,,,1.0,0.5,0.5187176260131527,20.0,,,False,0.7834396191065078
burgers,40.0,17,40,120,5.0,PAC hyperprior,0.3071394192335782,,,,,,,,,,,,,1.0,1.0,1.4379910597015129,20.0,,,False,1.7498993794828221
burgers,40.0,18,40,120,5.0,fitted ellipse,0.31929292441601564,0.7716509520944496,-1.823606466732437,-2.079584195375069,-7.094950955559812,-7.094950955559812,5.560681631015528,1.7571148296091248,0.5691147687954196,1.7571148296091248,0.5691147687954196,20.020629520798455,0.009895833333333333,,,,,,,,
burgers,40.0,18,40,120,5.0,PAC hyperposterior,0.1777511117848789,,,,-3.1438698904954574,,,,,,,,0.004546610514322916,0.0,1.0,0.19457476241614108,20.0,2.8655831701701056,2.4508625601491887,,
burgers,40.0,18,40,120,5.0,PAC hyperprior,0.21187213910557495,,,,,,,,,,,,,0.0,0.125,0.21677314918000917,20.0,,,False,0.3212725131963543
burgers,40.0,18,40,120,5.0,PAC hyperprior,0.2213930175341981,,,,,,,,,,,,,0.0,0.25,0.26337057495427846,20.0,,,False,0.49439047348085463
burgers,40.0,18,40,120,5.0,PAC hyperprior,0.24418823253512,,,,,,,,,,,,,0.0,0.5,0.6282581734554809,20.0,,,False,0.9320450084950931
burgers,40.0,18,40,120,5.0,PAC hyperprior,0.2927083210888318,,,,,,,,,,,,,0.0,1.0,0.9385201022931229,20.0,,,True,1.2328540378262032
burgers,40.0,18,40,120,5.0,PAC hyperposterior,0.21892792921826157,,,,-3.1438698904954574,,,,,,,,0.013385009765625,1.0,1.0,0.29496785888452687,20.0,2.8655831701701056,2.4508625601491887,,
burgers,40.0,18,40,120,5.0,PAC hyperprior,0.3166539043488606,,,,,,,,,,,,,1.0,0.125,0.3215310088053055,20.0,,,False,0.4017733472842071
burgers,40.0,18,40,120,5.0,PAC hyperprior,0.3136323348737357,,,,,,,,,,,,,1.0,0.25,0.3323915450735063,20.0,,,False,0.44486429480524503
burgers,40.0,18,40,120,5.0,PAC hyperprior,0.30575243026361343,,,,,,,,,,,,,1.0,0.5,0.40183323759357614,20.0,,,False,0.6325671708718374
burgers,40.0,18,40,120,5.0,PAC hyperprior,0.29237157881498654,,,,,,,,,,,,,1.0,1.0,0.58363462819993,20.0,,,True,0.8489390972173476
burgers,40.0,19,40,120,5.0,fitted ellipse,0.4418934371871073,1.1933101731353266,-1.72634612104055,-2.396288036788424,-7.094950955559812,-7.094950955559812,5.560681631015528,1.789534944839754,0.5588043993684326,1.789534944839754,0.5588043993684326,20.020629520798455,0.06197916666666667,,,,,,,,
burgers,40.0,19,40,120,5.0,PAC hyperposterior,0.3201940736360374,,,,-3.1438698904954574,,,,,,,,0.025613911946614585,0.0,0.5,0.3654821406425518,20.0,2.417405452783006,1.9902736800063785,,
burgers,40.0,19,40,120,5.0,PAC hyperprior,0.350532903970898,,,,,,,,,,,,,0.0,0.125,0.35793658272708007,20.0,,,False,0.4457953927484235
burgers,40.0,19,40,120,5.0,PAC hyperprior,0.3521853789038417,,,,,,,,,,,,,0.0,0.25,0.40143600322760464,20.0,,,False,0.5751257689561982
burgers,40.0,19,40,120,5.0,PAC hyperprior,0.3656570424587612,,,,,,,,,,,,,0.0,0.5,0.6247096244341096,20.0,,,True,0.9247281270656424
burgers,40.0,19,40,120,5.0,PAC hyperprior,0.359554247246216,,,,,,,,,,,,,0.0,1.0,0.7853923238150509,20.0,,,False,1.03943126555707
burgers,40.0,19,40,120,5.0,PAC hyperposterior,0.2803705715363974,,,,-3.1438698904954574,,,,,,,,0.04703318277994792,1.0,1.0,0.3458986003498611,20.0,2.417405452783006,1.9902736800063785,,
burgers,40.0,19,40,120,5.0,PAC hyperprior,0.47048302969298084,,,,,,,,,,,,,1.0,0.125,0.49341935652213637,20.0,,,False,0.6185697099289778
burgers,40.0,19,40,120,5.0,PAC hyperprior,0.476284705354299,,,,,,,,,,,,,1.0,0.25,0.5735186492735688,20.0,,,False,0.8077339658676248
burgers,40.0,19,40,120,5.0,PAC hyperprior,0.47014920376946273,,,,,,,,,,,,,1.0,0.5,0.668890184658323,20.0,,,False,0.8945034342492821
burgers,40.0,19,40,120,5.0,PAC hyperprior,0.4260286095916126,,,,,,,,,,,,,1.0,1.0,0.793959298634112,20.0,,,True,1.0524989810126488
burgers,80.0,0,80,120,10.0,fitted ellipse,0.2731086639609215,0.5422829822556056,-1.8616844098022782,-2.0058122926010453,-7.094950955559812,-7.094950955559812,5.560681631015528,1.7444221819191779,0.5732557235082968,1.7444221819191779,0.5732557235082968,20.020629520798455,0.003125,,,,,,,,
burgers,80.0,0,80,120,10.0,PAC hyperposterior,0.20672569692365622,,,,-3.1438698904954574,,,,,,,,0.0024408976236979167,0.0,0.125,0.20836727638271962,40.0,1.2909606008623111,0.8483979446854852,,
burgers,80.0,0,80,120,10.0,PAC hyperprior,0.20684912209568884,,,,,,,,,,,,,0.0,0.125,0.20835603396784858,40.0,,,True,0.24219745354230593
burgers,80.0,0,80,120,10.0,PAC hyperprior,0.21177356192171243,,,,,,,,,,,,,0.0,0.25,0.22482122290439177,40.0,,,False,0.3081234645272968
burgers,80.0,0,80,120,10.0,PAC hyperprior,0.22823618577519844,,,,,,,,,,,,,0.0,0.5,0.5505169884591474,40.0,,,False,0.706406837961616
burgers,80.0,0,80,120,10.0,PAC hyperprior,0.25611512939294345,,,,,,,,,,,,,0.0,1.0,1.127828211282686,40.0,,,False,1.2581953438783637
burgers,80.0,0,80,120,10.0,PAC hyperposterior,0.18736968016748978,,,,-3.1438698904954574,,,,,,,,0.0032597859700520832,1.0,0.25,0.19024577921609584,40.0,1.2909606008623111,0.8483979446854852,,
burgers,80.0,0,80,120,10.0,PAC hyperprior,0.1902110339197421,,,,,,,,,,,,,1.0,0.125,0.19145311195363107,40.0,,,False,0.2206880890717855
burgers,80.0,0,80,120,10.0,PAC hyperprior,0.1957382722354034,,,,,,,,,,,,,1.0,0.25,0.2036226730576745,40.0,,,True,0.2742099025818323
burgers,80.0,0,80,120,10.0,PAC hyperprior,0.2079513024671943,,,,,,,,,,,,,1.0,0.5,0.3922597472987661,40.0,,,False,0.5362072164562699
burgers,80.0,0,80,120,10.0,PAC hyperprior,0.2463628968643097,,,,,,,,,,,,,1.0,1.0,0.9364042978003269,40.0,,,False,1.0919370386059493
burgers,80.0,1,80,120,10.0,fitted ellipse,0.3586390290688515,0.7420473706829237,-1.9061192387738033,-2.1127850482227237,-7.094950955559812,-7.094950955559812,5.560681631015528,1.729610572262003,0.5781648285672707,1.729610572262003,0.5781648285672707,20.020629520798455,0.0046875,,,,,,,,
burgers,80.0,1,80,120,10.0,PAC hyperposterior,0.20995256267721346,,,,-3.1438698904954574,,,,,,,,0.0029429117838541668,0.0,0.25,0.22061885941630158,40.0,1.229392987145658,0.7875641541774308,,
