N,repeat,method,sigma,n_samples,converged,n_nonfinite,train_objective,fit_time,rmse,coverage_95.45,width_95.45,coverage_99.9,width_99.9,interval_score,nll,zero_density,nll_floor
10,2,pac2t_ensemble,0.03,16.0,True,0,252.20024635245207,0.042301667388528585,34.98362779362782,0.006,1.5182725289709653,0.0085,1.9723077184015847,1251.4763283259408,,,
10,2,pac2t_ensemble,0.01,16.0,True,0,2294.797014940149,0.05322795873507857,34.97246188563073,0.002,0.33062023931236834,0.003,0.4036437260480017,1279.7128412963104,,,
10,2,pac2t_ensemble,0.003,16.0,True,0,25541.18565170984,0.0437245829962194,34.97240181830317,0.0,0.034919783648418974,0.0,0.04714760471085244,1286.3477552246734,,,
10,2,pvi,1.0,1.0,True,0,1.1488623370497941,1.393145625013858,34.97741655180417,0.0005,0.2365831084219414,0.0015,0.3892410456079072,1282.0832243626483,178445.53901470997,0.0,10.353291074811608
10,2,pvi,0.3,1.0,True,0,2.2696518320365686,1.2772270003333688,34.971083024404436,0.0,0.0722227136274019,0.0,0.11882523970744799,1285.731973285821,1927042.5274369335,0.0,10.373478713536942
10,2,pvi,0.1,1.0,True,0,21.608500618335306,1.2824862082488835,34.972830589023154,0.0,0.025402717865616316,0.0,0.04179411002437456,1286.5554193525454,15768405.041907601,0.0,10.373491181781866
10,2,pvi,0.03,1.0,True,0,252.88058455688454,1.2797695840708911,34.97253816717017,0.0,0.008244683235821056,0.0,0.013564658714743966,1286.948878013309,141183244.53227514,0.0,10.373491181781866
10,2,pvi,0.01,1.0,True,0,2295.527663245201,1.2973099160008132,34.97203421358178,0.0,0.009410490707014815,0.0,0.015482716694841607,1286.9196684564486,123792157.19695443,0.0,10.373491181781866
10,2,pvi,0.003,1.0,True,0,25541.93760695552,1.287923582829535,34.96995962644748,0.0,0.011432915721363136,0.0,0.018810134414979692,1286.9059219578971,75606309.90848288,0.0,10.373491181781866
10,2,pvi,1.0,16.0,True,0,1.1488613135906536,1.4415933340787888,34.97142206341741,0.001,0.3141791327153658,0.0025,0.5169067857042864,1280.3901084921988,102661.57794424746,0.0,10.345987593570072
10,2,pvi,0.3,16.0,True,0,0.9251905798023601,1.4630105420947075,45.37353647184123,0.5445,84.60341591162896,0.8595,139.19473072739865,270.8984170580899,41.402392284584394,0.0,5.914726498429695
10,2,pvi,0.1,16.0,True,0,1.302608470662006,1.4851130000315607,37.45155294301408,0.9795,123.55561014361373,0.9895,203.28127060216974,124.22735707792307,4.754409663256623,0.0,4.729670445948461
10,2,pvi,0.03,16.0,True,0,9.440310366306493,1.5356728341430426,36.247673044397544,1.0,140.02245732929183,1.0,230.37353792071227,140.02245732929183,4.890971355024345,0.0,4.896187446827511
10,2,pvi,0.01,16.0,True,0,86.92332216279088,1.5419378750957549,37.44931710010476,1.0,135.00224833565426,1.0,222.11398206785458,135.00224833565426,4.917284538921951,0.0,4.922212765726254
10,2,pvi,0.003,16.0,True,0,946.1678070493566,1.5409044581465423,36.19211503767497,0.999,136.6837027799937,1.0,224.88041408585593,136.79966697468438,4.868472119366044,0.0,4.873737389426433
10,3,POPS ellipse,,,True,0,1.2025780645937938,0.01340508321300149,74.25515972507415,1.0,495.88126170255657,1.0,640.0376019598151,495.88126170255657,5.083272137996219,0.0,5.081117265099374
10,3,Ellipse+EB,,,True,0,1.2025780645937938,0.007379041984677315,74.25515972507415,1.0,539.2856633415739,1.0,725.581772203795,539.2856633415739,5.264433932325915,0.0,5.261564082340795
10,3,Ellipse+PAC,,,True,0,,0.08566633379086852,161.91248764021992,1.0,7465.1028401513495,1.0,34393.644986773805,7465.1028401513495,5.473327956469263,0.0,5.468139733917709
10,3,Bayesian stacking,,,True,0,,0.008326791226863861,63.69914154743691,0.522,99.45211938368075,0.8675,164.56768536763624,684.1402053542475,6.8089717968952925,0.0,6.1025212120990835
10,3,pacm,1.0,1.0,True,0,2.299881109722023,0.010927084367722273,57.87712675740774,0.8965,273.507514149278,1.0,449.9913434192155,405.4297425239173,5.235190477147848,0.0,5.224950808476444
10,3,pacm,0.3,1.0,True,0,2.080350089221471,0.012712041847407818,61.75434161114172,0.5695,89.09948139073074,0.82,146.59193351114797,744.3272576129914,9.599729192794365,0.0,5.881597071349889
10,3,pacm,0.1,1.0,True,0,4.990728843483259,0.015817834064364433,62.65551891380196,0.198,29.955254865449163,0.306,49.28422321885977,1275.3606727220954,57.07740376538181,0.0,8.414658684348653
10,3,pacm,0.03,1.0,True,0,43.75479361051835,0.04656879184767604,62.76648699480509,0.0505,8.99550028675342,0.1035,14.799948993557827,1632.9970050915429,608.3773314914606,0.0,9.601282752988103
10,3,pacm,0.01,1.0,True,0,389.2817387619079,0.10516750020906329,62.77633416665215,0.0155,2.9991053785896082,0.025,4.934312179923323,1751.8531649406727,5463.229824072526,0.0,10.150863233878297
10,3,pacm,0.003,1.0,True,0,4325.297233736936,0.23546049976721406,62.77741708547463,0.0045,0.8992672919849671,0.0065,1.4795297236053782,1795.2835273532055,60766.947401162455,0.0,10.28921261997461
10,3,pacm,1.0,4.0,True,0,2.2153401580054326,0.037805458065122366,63.35888850543451,1.0,395.024653517642,1.0,649.9187968309175,395.024653517642,5.309271323693643,0.0,5.308759437291206
10,3,pacm,0.3,4.0,True,0,1.8113163336663987,0.04563020821660757,62.38238935417999,0.8395,176.6324758324331,0.895,290.60658658144774,533.2065173694373,5.719993417633474,0.0,5.389213599070965
10,3,pacm,0.1,4.0,True,0,2.245382579186915,0.08245216682553291,63.23726691981331,0.8015,121.78551888236682,0.8385,200.36900785465002,684.8985864390777,7.427211252627618,0.0,5.527944661868042
10,3,pacm,0.03,4.0,True,0,11.049802498025588,0.12999795889481902,63.29647685369129,0.4995,52.5369432773476,0.6295,86.43700250081477,1083.0623531366516,23.104815379221595,0.0,6.625596958415852
10,3,pacm,0.01,4.0,True,0,93.80306843056803,0.14604954095557332,60.9712758028938,0.4785,47.478181226854595,0.588,78.11401679338351,1104.4904546608454,38.585024944445934,0.0,6.818619128110171
10,3,pacm,0.003,4.0,True,0,1003.4904909908736,0.13816695800051093,61.13783550883274,0.474,45.557316169884984,0.5845,74.95369174636846,1138.9502207075445,74.58268562378227,0.0,6.849337891703988
10,3,pacm,1.0,16.0,True,0,2.198330791606941,0.053715750109404325,63.16519163343889,1.0,420.00765824429027,1.0,691.0223690474278,420.00765824429027,5.265552495581135,0.0,5.265662076302364
10,3,pacm,0.3,16.0,True,0,1.7237411876812385,0.07920879172161222,77.83807749351932,0.875,244.14461846128967,0.9635,401.68170586350084,424.718769723345,5.267989412809473,0.0,5.234365411334212
10,3,pacm,0.1,16.0,True,0,1.6210586336561428,0.10051958309486508,78.26708896371183,0.71,187.29743120081153,0.8045,308.1532255052444,692.3815267123629,8.27591627813389,0.0,5.856598237990467
10,3,pacm,0.03,16.0,True,0,2.2556160734405055,0.16247654194012284,59.146938011968835,0.531,51.02618850918891,0.647,83.95141606339911,962.5823047401103,19.827390126829762,0.0,6.473700338034286
10,3,pacm,0.01,16.0,True,0,7.19248762393843,0.23691554181277752,60.75316370893108,0.5935,69.52438577695482,0.7805,114.38578517112485,819.0525891084646,10.732682021095183,0.0,6.045553732467299
10,3,pacm,0.003,16.0,True,0,85.18028239205596,0.2816288750618696,61.048813424795924,0.4625,42.5049854794635,0.5595,69.93181001776335,1128.339394068443,21.048270001722823,0.0,6.947109140558338
10,3,pacm,1.0,64.0,True,0,2.196022760080242,0.12507795775309205,71.91902332397696,1.0,421.9790564262619,1.0,694.2658342921723,421.9790564262619,5.294413196495414,0.0,5.294083649074079
10,3,pacm,0.3,64.0,True,0,1.7079874038657992,0.23612266685813665,103.6137923428442,0.9215,307.22040670291483,1.0,505.45786271374135,352.5573105712442,5.142926973567795,0.0,5.139866055277551
10,3,pacm,0.1,64.0,True,0,1.570810750152717,0.22839837474748492,93.95992813397498,0.7035,201.54031628804142,0.792,331.5864939275152,675.3508356839432,7.4035282751829845,0.0,5.9584399307518545
10,3,pacm,0.03,64.0,True,0,1.5416659024803177,0.408912125043571,60.163715935637285,0.5965,145.06677634128113,0.692,238.67276105503774,789.4960846920602,11.368794465800915,0.0,6.369246294915774
10,3,pacm,0.01,64.0,True,0,2.2094029606723615,0.9030272499658167,62.09038194639922,0.4785,46.782902712918684,0.603,76.97010192322102,1080.539754585946,16.44108277124712,0.0,6.685615088093743
10,3,pacm,0.003,64.0,True,0,13.094313669826203,0.6881607500836253,63.74006904477812,0.4125,44.543858189090344,0.6105,73.28628849532726,1096.7078790081732,17.31474492023982,0.0,6.817801494081128
10,3,pac2t,1.0,16.0,True,0,2.2508838463638594,0.09038379229605198,58.75670350049174,0.903,292.93030864762846,1.0,481.9469166196572,400.08897967471256,5.260302065429933,0.0,5.254008092734326
10,3,pac2t,0.3,16.0,True,0,1.9725163527829053,0.07540691690519452,62.527062034387626,0.6485,98.3050183060639,0.827,161.73744765290957,713.0133891509446,8.645868819019089,0.0,5.726463765713637
10,3,pac2t,0.1,16.0,True,0,4.71303932735287,0.12708020769059658,63.102702500988784,0.22,33.73441540340995,0.342,55.501930007513806,1231.0901155232918,46.103005625414205,0.0,8.222961561563356
10,3,pac2t,0.03,16.0,True,0,43.30677620799196,0.42277404200285673,62.86214289646879,0.0535,9.522233134557235,0.1085,15.666562192626655,1626.1153674974673,547.1713917243775,0.0,9.563320702806148
10,3,pac2t,0.01,16.0,True,0,388.75246883818915,1.5603742082603276,62.78528402880725,0.015,2.9648266599289537,0.025,4.87791472880109,1752.978148101689,5339.204090274745,0.0,10.14604856949886
10,3,pac2t,0.003,16.0,False,0,4324.751474357471,5.510624083224684,62.77859099853167,0.0045,0.794501875451817,0.0065,1.3071632324094717,1797.5518439521286,62180.45244792388,0.0,10.29461762129646
10,3,pac2t_ensemble,1.0,16.0,True,0,0.9682705765917032,0.011227416340261698,57.87712455701952,0.0,6.861934022707381e-05,0.0,7.708710591637778e-05,1744.0646985058281,,,
10,3,pac2t_ensemble,0.3,16.0,True,0,0.1600137473615577,0.06062729191035032,61.70314760025115,0.0275,4.329904039009598,0.0285,4.51625464188408,1708.571924602393,,,
10,3,pac2t_ensemble,0.1,16.0,True,0,2.2589937427121813,0.05884575005620718,62.70389730912632,0.1045,18.9068905222622,0.1325,21.834026983555297,1467.426887650718,,,
10,3,pac2t_ensemble,0.03,16.0,True,0,40.05802308387125,0.043150417041033506,63.02201374632408,0.0155,2.88249728098367,0.0235,3.662901514516328,1748.540740264305,,,
10,3,pac2t_ensemble,0.01,16.0,True,0,384.9376546513463,0.06091079069301486,62.78212843490106,0.0035,0.567070719542251,0.0045,0.6933729871329927,1800.3719202600648,,,
10,3,pac2t_ensemble,0.003,16.0,True,0,4320.334320222618,0.05127695808187127,62.77752469219452,0.0,0.05636584228345346,0.0,0.07490738000997635,1812.7273769734754,,,
10,3,pvi,1.0,1.0,True,0,0.9578746210285201,1.3955603339709342,62.7556193816532,0.0025,0.20775439045574226,0.004,0.3418102700147238,1809.1372400487312,385181.2308618332,0.0,10.326457321653178
10,3,pvi,0.3,1.0,True,0,0.14756551768606574,1.4324543331749737,62.77705503984853,0.0005,0.06523650167852496,0.0015,0.10733109516789167,1812.8057726358822,3898002.7623243076,0.0,10.356234590787649
10,3,pvi,0.1,1.0,True,0,2.5097264674627078,1.3081987909972668,62.77431143287249,0.0,0.02331189117813992,0.0,0.03835415367479987,1813.5634126848865,30508472.25351092,0.0,10.369624509534695
10,3,pvi,0.03,1.0,True,0,40.6719582100425,1.3100604168139398,62.781013056143216,0.0,0.009217041085463574,0.0,0.015164441508302177,1814.047676211068,189984116.56902432,0.0,10.373459362721833
10,3,pvi,0.01,1.0,True,0,385.65014116243566,1.3205504165962338,62.772554484472494,0.0,0.01250440019808502,0.0,0.020573006417354663,1813.6914107916862,101101471.0591776,0.0,10.36957918819723
10,3,pvi,0.003,1.0,True,0,4321.084611417033,1.3187057920731604,62.77560475144042,0.0,0.016129648477311503,0.0,0.026537487314603335,1813.7667695078069,62889129.04592646,0.0,10.373488430282276
10,3,pvi,1.0,16.0,True,0,0.9578735240364158,1.4651442500762641,62.76735625109349,0.0025,0.20609064159023438,0.003,0.3390729683013476,1809.4135784603027,391737.62313803413,0.0,10.32823266444201
10,3,pvi,0.3,16.0,True,0,0.14756393642074972,1.4561133328825235,62.76915764303698,0.0015,0.11908320326909554,0.003,0.19592299240626102,1811.3642997369775,1292042.9314355257,0.0,10.338573785684838
10,3,pvi,0.1,16.0,True,0,0.3468569016080676,1.4988927920348942,69.61119111628561,0.3975,55.62259366383658,0.554,91.51370383773163,1158.013092495186,27.59791672763014,0.0,7.106341518194084
10,3,pvi,0.03,16.0,True,0,2.3110624631616674,1.501657583285123,67.34046075766732,0.604,60.284741761772075,0.681,99.18415593603969,1205.0906566283293,12.568353946354515,0.0,6.266417613264156
10,3,pvi,0.01,16.0,True,0,22.999110921650136,1.568392415996641,73.12889208392845,0.5955,68.31400984704605,0.701,112.39440042823858,1207.0392872731438,10.01603897434356,0.0,6.2243646960233185
10,3,pvi,0.003,16.0,True,0,235.29830905925616,1.561883458867669,68.25166096161304,0.628,62.988528137056115,0.6835,103.63259117233305,1211.797313162636,12.471355466382748,0.0,6.2696850686981245
10,4,POPS ellipse,,,True,0,0.42647034364612635,0.009651833213865757,39.600021716885784,0.935,206.13550928996585,1.0,266.0606222379359,231.60126854088531,4.7811345203438345,0.0,4.783388755653112
10,4,Ellipse+EB,,,True,0,0.42647034364612635,0.0054863751865923405,39.60002171688579,1.0,233.29841673860565,1.0,325.86667437287514,233.29841673860565,4.84058811313239,0.0,4.8440726963425575
10,4,Ellipse+PAC,,,True,0,,0.07949004089459777,37.782797933558136,1.0,2009.1511864946542,1.0,4748.230843299384,2009.1511864946542,5.162966865699625,0.0,5.164255359397701
10,4,Bayesian stacking,,,True,0,,0.008769167121499777,47.23796546849026,0.676,91.22145340142785,0.908,141.70794042574178,261.30440974577107,5.587890583280718,0.0,5.487294922623793
10,4,pacm,1.0,1.0,True,0,2.3489082315565555,0.005292333196848631,80.62990672604164,0.9915,217.53803843697307,1.0,357.90692795228586,218.8075345335711,4.883094409807179,0.0,4.885796216549294
10,4,pacm,0.3,1.0,True,0,1.9037406388245457,0.006231999956071377,83.54528842389024,0.579,66.08338962647922,0.8605,108.72444718094533,726.2950775714335,6.3978511625435734,0.0,5.626184836198969
10,4,pacm,0.1,1.0,True,0,2.7626077651239265,0.013516167178750038,83.81838434469752,0.187,22.052883331602636,0.3465,36.28275671884787,1355.3279779899071,29.129678572576225,0.0,8.101589995915068
10,4,pacm,0.03,1.0,True,0,18.18202442471346,0.02835325011983514,83.84962650805,0.052,6.6167237065395605,0.0885,10.886239813193697,1647.9525431483123,298.9887091863918,0.0,9.644143806160557
10,4,pacm,0.01,1.0,True,0,158.48052003100784,0.050638165790587664,83.85237667214714,0.018,2.205540192954061,0.031,3.6286900470704806,1737.896255792779,2680.9322101201315,0.0,10.080845672334025
10,4,pacm,0.003,1.0,True,0,1760.022313763045,0.1413961248472333,83.85268944536053,0.0045,0.6610927717093016,0.008,1.0876703895741464,1770.0052908649689,29847.51263968773,0.0,10.277613262295297
10,4,pacm,1.0,4.0,True,0,2.2581059443881455,0.014894584193825722,93.95264044275616,1.0,314.12980558800837,1.0,516.825629687871,314.12980558800837,5.067006819112712,0.0,5.069297350044832
10,4,pacm,0.3,4.0,True,0,1.7467182084450878,0.016599500086158514,87.88741007815477,0.8235,106.33706675931093,0.985,174.95226657708793,372.052153263762,4.934735717661524,0.0,4.901721570611811
10,4,pacm,0.1,4.0,True,0,1.7277112856645052,0.03030291572213173,80.27428867666491,0.611,59.915358537182314,0.82,98.57642399131801,781.7095105844598,6.685819908826097,0.0,5.624306215380181
10,4,pacm,0.03,4.0,True,0,5.085910934043014,0.07561383303254843,79.54736287677677,0.537,42.155743224883096,0.7275,69.35721523265768,1045.3617857147826,13.81190258316599,0.0,6.011397668645009
10,4,pacm,0.01,4.0,True,0,34.819688615612215,0.15605204086750746,80.08412547977314,0.4615,40.341486947684025,0.716,66.37228949113685,1047.4641910882876,10.982104972888683,0.0,6.127970839882242
10,4,pacm,0.003,4.0,True,0,388.87784714659557,0.1768784997984767,80.68990220313474,0.481,38.02012010065864,0.7075,62.553034326206884,1118.7866732050418,14.513575833762049,0.0,6.15757809970838
10,4,pacm,1.0,16.0,True,0,2.2351795260555627,0.02634862530976534,68.91446312849423,1.0,493.05451937906673,1.0,811.2035467998406,493.05451937906673,5.290758336020308,0.0,5.29063191723852
10,4,pacm,0.3,16.0,True,0,1.711411525592339,0.026069833897054195,73.11355308779409,1.0,146.59775598484154,1.0,241.191622698368,146.59775598484154,4.683416972606614,0.0,4.686963004907353
10,4,pacm,0.1,16.0,True,0,1.5176044003675622,0.07340937526896596,69.05216707991544,0.771,110.72989099817345,0.989,182.17961053799775,276.10529392253113,5.008487093030682,0.0,4.987563026092797
10,4,pacm,0.03,16.0,True,0,1.8191423028342935,0.08842550031840801,82.24347628061106,0.6335,65.78039729599567,0.899,108.22594560864268,801.3706907997944,6.416183271764068,0.0,5.348731688393884
10,4,pacm,0.01,16.0,True,0,4.216233365128062,0.14621145790442824,79.3223354651434,0.635,63.991528412952675,0.897,105.2827887656391,790.9258945888334,6.518234208416781,0.0,5.3118119252494065
10,4,pacm,0.003,16.0,True,0,43.983195667526346,0.12602983321994543,82.75555347727932,0.5715,58.37893329091276,0.856,96.04860290829397,886.5362638805407,7.078489706296892,0.0,5.6090683482785515
10,4,pacm,1.0,64.0,True,0,2.2373567303824946,0.03593312483280897,77.39496911596885,1.0,385.00184631956495,1.0,633.4286594761066,385.00184631956495,5.175537613306818,0.0,5.177195479568283
10,4,pacm,0.3,64.0,True,0,1.7054036948156548,0.04995787516236305,79.84206387977927,0.99,146.35192120831647,1.0,240.78716024075774,149.38573317611207,4.682800483790021,0.0,4.685507712971251
10,4,pacm,0.1,64.0,True,0,1.4890969045656495,0.09675075020641088,76.84129587300933,0.768,112.40065557769834,1.0,184.92845493452614,229.0020989793004,4.880582258412725,0.0,4.874397747460072
10,4,pacm,0.03,64.0,True,0,1.489612644580658,0.16002399986609817,85.58197658372882,0.774,89.19578785374641,0.945,146.75038281301514,551.1837676433748,5.4944819840169945,0.0,5.042007668323256
10,4,pacm,0.01,64.0,True,0,1.8091457190827218,0.3732345001772046,84.56252428311922,0.597,57.7375802705901,0.8705,94.99340956883988,921.3603340661467,7.180672014051242,0.0,5.48756385199202
10,4,pacm,0.003,64.0,True,0,4.770776431877339,0.26663962518796325,82.35477029866593,0.514,52.66835937855604,0.8045,86.65321633359973,922.8982572070296,7.520975869458371,0.0,5.7860815150601645
10,4,pac2t,1.0,16.0,True,0,2.287659966285761,0.034719166811555624,80.35005884302848,1.0,253.62262539221504,1.0,417.27550439239945,253.62262539221504,4.956143200060152,0.0,4.959206515172057
10,4,pac2t,0.3,16.0,True,0,1.8125973332541236,0.03388637490570545,83.2879245084981,0.639,77.91288660563508,0.9045,128.18706141361523,586.4554641866779,5.674385946249698,0.0,5.334881751350508
10,4,pac2t,0.1,16.0,True,0,2.545552225672996,0.07040070835500956,83.4272759201388,0.2295,26.53292658136846,0.426,43.653598747846054,1271.376039745523,20.89347257620931,0.0,7.70500257991855
10,4,pac2t,0.03,16.0,True,0,17.779144900480645,0.1685659997165203,83.85084559892574,0.063,7.7013387241229,0.1025,12.670714987022377,1626.1843171039204,218.24167423218782,0.0,9.534208423409318
