problem,size,seed,method,n_rows,n_units,n_params,units_per_param,failed,fit_time,rmse,coverage_95.45,width_95.45,coverage_99.9,width_99.9,interval_score,nll,zero_density,nll_floor,bound,trivial_bound,lam,empirical,monte_carlo,kl,complexity,concentration,mixture_empirical,outside_support_fraction,pac_test_risk,pvi_lam,converged,n_nonfinite
ace,20.0,9,Ellipse+PAC (free center),700,700,36,19.444444444444443,False,1.0333119169808924,0.0480629483171995,1.0,0.127624313903251,1.0,0.2282042477109497,0.127624313903251,-2.8959082155613043,0.0,-2.886559413256239,-1.028367696338841,4.605170185988092,21.875,-2.6366386883982056,0.0408185672588121,13.228468616019684,1.567452424800552,0.0,-2.900598500867768,0.0006385714285714,,,,
ace,20.0,10,Bayesian ridge,700,700,36,19.444444444444443,False,0.0019574998877942,0.040745295390149,0.4333333333333333,0.0250426941281632,0.5733333333333334,0.0412017768821453,0.6344771407349981,7.587949039071506,0.0,0.1772110872389112,,,,,,,,,,,,,,
ace,20.0,10,POPS hypercube,700,700,36,19.444444444444443,False,0.0343287917785346,0.040745295390149,0.79,0.07179627331931,0.92,0.1112416197899401,0.3240691721628471,,,,,,,,,,,,,,,,,
ace,20.0,10,POPS ellipse,700,700,36,19.444444444444443,False,0.0429486250504851,0.0407452953901487,0.96,0.1034415457327855,0.9933333333333332,0.1626566791826043,0.1559142549506233,-2.5690739310805397,0.0,-2.5617048202196098,,,,,,,,,,,,,,
ace,20.0,10,Ellipse+EB,700,700,36,19.444444444444443,False,0.0480018337257206,0.0407452953901481,0.9833333333333332,0.1331522016752244,1.0,0.2154513377756427,0.1514772100220255,-2.439354048906642,0.0,-2.4302223173223636,,,,,,,,,,,,,,
ace,20.0,10,Ellipse+PAC,700,700,36,19.444444444444443,False,0.5140311666764319,0.0427167317472564,0.98,0.1233925431252315,0.9966666666666668,0.2161876670182165,0.144567050415538,-2.61856616007781,0.0,-2.6119021513560123,-1.534802352516301,4.605170185988092,13.671875,-2.548503880867938,0.0339542204489983,0.2752557162135506,0.9797473079026384,0.0,-2.5636334600800144,0.0,-2.6039940547435103,,,
ace,20.0,10,Bayesian stacking,700,700,36,19.444444444444443,False,0.5880670831538737,0.0457434027897307,0.84,0.1284882670914139,0.9133333333333332,0.1598604078057044,0.352177078964243,0.7229386768689657,0.0,-1.3498937517097136,,,,,,,,,,,,,,
ace,20.0,10,PVI,700,700,36,19.444444444444443,False,8.875358457677066,0.0544958741274047,0.99,0.2880046215336531,1.0,0.4738428739626446,0.2994013974383446,-1.4892626601568295,0.0,-1.480551077931929,,,,,,,,,,,,0.0,True,
ace,20.0,10,PVI (lamb=1),700,700,36,19.444444444444443,False,9.647364625241607,0.0591139745232068,0.9766666666666668,0.2914270198014249,1.0,0.4794736135751209,0.3269020537174962,-1.4386427688770207,0.0,-1.4305154480670397,,,,,,,,,,,,1.0,True,
ace,20.0,10,POPS ellipse (free center),700,700,36,19.444444444444443,False,0.3118999172002077,0.0518124902045969,0.96,0.0933303917358365,0.99,0.1467573930669834,0.1124028520345607,-3.1702455042415605,0.0,-3.163356346493333,,,,,,,,,,,,,,
ace,20.0,10,Ellipse+EB (free center),700,700,36,19.444444444444443,False,0.3110839589498937,0.0518197252590715,0.9833333333333332,0.1062146398814837,0.9966666666666668,0.169508445482101,0.1198175175314473,-2.978507368772992,0.0,-2.969983939409289,,,,,,,,,,,,,,
ace,20.0,10,Ellipse+PAC (free center),700,700,36,19.444444444444443,False,1.058087999932468,0.0546890005188662,0.9966666666666668,0.1402407530138001,1.0,0.2630102719066123,0.1414033536688188,-2.9156537581701643,0.0,-2.906396937742948,-1.0617471555679665,4.605170185988092,21.875,-2.6231118798365713,0.0405724815390091,12.001401033487925,1.5207922427295957,0.0,-2.876432885168791,0.0004242857142857,,,,
ace,20.0,11,Bayesian ridge,700,700,36,19.444444444444443,False,0.0016438327729701,0.0405722088008404,0.4366666666666666,0.0246217963504791,0.5833333333333334,0.040509290033982,0.6387900280150052,8.232327835360264,0.0,0.173717614513686,,,,,,,,,,,,,,
ace,20.0,11,POPS hypercube,700,700,36,19.444444444444443,False,0.0304577918723225,0.0405722088008404,0.7533333333333333,0.0739420395903455,0.9266666666666666,0.1143818210857746,0.3218768988469882,,,,,,,,,,,,,,,,,
ace,20.0,11,POPS ellipse,700,700,36,19.444444444444443,False,0.0434517920948565,0.0405722088008399,0.9433333333333334,0.0968078326540248,0.9833333333333332,0.152225495731143,0.1447427919032796,-2.552815052903228,0.0,-2.5470974003762827,,,,,,,,,,,,,,
ace,20.0,11,Ellipse+EB,700,700,36,19.444444444444443,False,0.0470560421235859,0.0405722088008398,0.99,0.1311476870066274,1.0,0.2129221014516987,0.1427963747203857,-2.4394343961717047,0.0,-2.430293726885694,,,,,,,,,,,,,,
ace,20.0,11,Ellipse+PAC,700,700,36,19.444444444444443,False,0.510433292016387,0.044882047087693,0.9766666666666668,0.1337029630248575,0.9966666666666668,0.2291452907319524,0.1560447812378673,-2.581271942033768,0.0,-2.5729030902434027,-1.520989924433056,4.605170185988092,12.3046875,-2.521122039150474,0.033451040449528,0.0176476511836708,0.96668107426789,0.0,-2.5275196443307397,7.357142857142857e-05,-2.5642841216508745,,,
ace,20.0,11,Bayesian stacking,700,700,36,19.444444444444443,False,0.592589084059,0.0455905004969599,0.84,0.1286721541802675,0.9133333333333332,0.1599876330341366,0.3538995011830396,0.8218023295437366,0.0,-1.3638483415799922,,,,,,,,,,,,,,
ace,20.0,11,PVI,700,700,36,19.444444444444443,False,8.922014709096402,0.0619369167154164,0.9933333333333332,0.2812286697731402,1.0,0.4626946623855658,0.2915085835904233,-1.418558857426592,0.0,-1.4099974768294246,,,,,,,,,,,,0.0,True,
ace,20.0,11,PVI (lamb=1),700,700,36,19.444444444444443,False,9.619995000306517,0.0465889417431283,0.9966666666666668,0.2819037463929196,1.0,0.4638053398599684,0.2871238863824938,-1.5871390912468846,0.0,-1.5782821179134383,,,,,,,,,,,,1.0,True,
ace,20.0,11,POPS ellipse (free center),700,700,36,19.444444444444443,False,0.303091499954462,0.0494163376900189,0.93,0.0858006586138372,0.9933333333333332,0.134917262720135,0.1253488820513739,-3.0957484901149077,0.0,-3.089820578372637,,,,,,,,,,,,,,
ace,20.0,11,Ellipse+EB (free center),700,700,36,19.444444444444443,False,0.3091310830786824,0.0494337093973323,0.97,0.0990536309076847,1.0,0.1583482402321211,0.1199479301777956,-2.953270469014168,0.0,-2.944097860449888,,,,,,,,,,,,,,
ace,20.0,11,Ellipse+PAC (free center),700,700,36,19.444444444444443,False,0.9757375833578408,0.0491409432597179,0.9833333333333332,0.1279648780488481,1.0,0.2320648623138812,0.13327660367296,-2.903970017052853,0.0,-2.894669086736151,-1.043734726721281,4.605170185988092,21.875,-2.625125363408662,0.040713816320743,12.499311986505449,1.540676820366638,0.0,-2.9056471093660363,0.0005860714285714,,,,
ace,20.0,12,Bayesian ridge,700,700,36,19.444444444444443,False,0.0019807079806923,0.0409565288605474,0.4266666666666667,0.024895218819395,0.5833333333333334,0.0409591414557653,0.6409503142545733,7.887785533335382,0.0,0.1842358630771115,,,,,,,,,,,,,,
ace,20.0,12,POPS hypercube,700,700,36,19.444444444444443,False,0.0386547078378498,0.0409565288605474,0.7766666666666666,0.0714928150189125,0.92,0.1116172630807427,0.3332985997587184,,,,,,,,,,,,,,,,,
ace,20.0,12,POPS ellipse,700,700,36,19.444444444444443,False,0.0521400831639766,0.0409565288605468,0.9666666666666668,0.1024118296423134,0.9833333333333332,0.1610375019111264,0.149689267011404,-2.5352685927762915,0.0,-2.5350401958614497,,,,,,,,,,,,,,
ace,20.0,12,Ellipse+EB,700,700,36,19.444444444444443,False,0.0561814168468117,0.0409565288605458,0.99,0.1358309762491427,1.0,0.2201587478173326,0.1456069085290288,-2.430707408433279,0.0,-2.4215928958069055,,,,,,,,,,,,,,
ace,20.0,12,Ellipse+PAC,700,700,36,19.444444444444443,False,0.60666508320719,0.041259486137617,0.9833333333333332,0.1180373145229164,0.9933333333333332,0.2012304533530713,0.1495067697456202,-2.558462419658087,0.0,-2.568051820611941,-1.48422217455905,4.605170185988092,2.9052734375,-2.4882153471331803,0.0336167277333064,0.0132060418812028,0.9703764448408236,0.0,-2.496071000011628,0.0002428571428571,-2.562663756459612,,,
ace,20.0,12,Bayesian stacking,700,700,36,19.444444444444443,False,0.7272714581340551,0.0458668712508466,0.84,0.1285997582784324,0.91,0.1599439055649251,0.3527372352524464,0.7332797664636643,0.0,-1.3386446552247253,,,,,,,,,,,,,,
ace,20.0,12,PVI,700,700,36,19.444444444444443,False,10.554380583111197,0.0617782681073279,0.99,0.3076567241656439,1.0,0.5061757189738254,0.3240169621022392,-1.373937660257345,0.0,-1.3654474615638323,,,,,,,,,,,,0.0,True,
ace,20.0,12,PVI (lamb=1),700,700,36,19.444444444444443,False,8.370054665952921,0.0505287490575383,0.9866666666666668,0.2841293765984004,1.0,0.467467083228277,0.2968171634681055,-1.551027535690069,0.0,-1.5422941536412056,,,,,,,,,,,,1.0,True,
ace,20.0,12,POPS ellipse (free center),700,700,36,19.444444444444443,False,0.269613416865468,0.0512304703502247,0.9566666666666668,0.0866481103499527,0.99,0.1362498383713164,0.1267215722329805,-3.116211863783823,0.0,-3.137041771267647,,,,,,,,,,,,,,
ace,20.0,12,Ellipse+EB (free center),700,700,36,19.444444444444443,False,0.278913791757077,0.0512205097641672,0.9733333333333334,0.0996705378186967,0.9966666666666668,0.1593265176514095,0.1264743249433827,-2.9575744077571433,0.0,-2.950134983070041,,,,,,,,,,,,,,
ace,20.0,12,Ellipse+PAC (free center),700,700,36,19.444444444444443,False,1.1355459168553352,0.0512797600604188,0.9933333333333332,0.1780378415154582,1.0,0.3393527985859572,0.1807511971447717,-2.8337589260995797,0.0,-2.824450145808672,-1.07093690585823,4.605170185988092,21.875,-2.6363236885721877,0.0399122952947669,12.146241231323645,1.5254744874191906,0.0,-2.8260639633286635,0.0003982142857142,,,,
ace,20.0,13,Bayesian ridge,700,700,36,19.444444444444443,False,0.0019024577923119,0.0418556403584449,0.37,0.0256113255691356,0.5766666666666667,0.0421373242173968,0.6451688625302194,7.859590897311106,0.0,0.267120497547943,,,,,,,,,,,,,,
ace,20.0,13,POPS hypercube,700,700,36,19.444444444444443,False,0.0353206251747906,0.0418556403584449,0.81,0.0750673788450166,0.9366666666666666,0.1164719079954072,0.3059216350496581,,,,,,,,,,,,,,,,,
ace,20.0,13,POPS ellipse,700,700,36,19.444444444444443,False,0.0895590842701494,0.0418556403584454,0.9766666666666668,0.1084565158310107,0.99,0.1705424699120332,0.1431209586721781,inf,0.0033333333333333,-2.511900037947183,,,,,,,,,,,,,,
ace,20.0,13,Ellipse+EB,700,700,36,19.444444444444443,False,0.096915875095874,0.0418556403584458,0.9933333333333332,0.1438690028683946,0.9933333333333332,0.2331276850928828,0.1576729042388621,-2.366800560842239,0.0,-2.36053908478978,,,,,,,,,,,,,,
ace,20.0,13,Ellipse+PAC,700,700,36,19.444444444444443,False,0.6549472501501441,0.0420307888349354,0.98,0.1239089281976939,0.9966666666666668,0.2167764669861298,0.1551032265534745,-2.5538257660071695,0.0,-2.5627679302646915,-1.4428115138842517,4.605170185988092,8.203125,-2.486175850597391,0.0336230771179638,0.7010226210975372,1.0097412595951756,0.0,-2.497687815389178,0.0006346428571428,-2.555962436440478,,,
ace,20.0,13,Bayesian stacking,700,700,36,19.444444444444443,False,0.728044250048697,0.0474293146876271,0.8266666666666667,0.1298155781254866,0.9166666666666666,0.1607094869678372,0.3537131826296964,0.7157644581331699,0.0,-1.268702596436896,,,,,,,,,,,,,,
ace,20.0,13,PVI,700,700,36,19.444444444444443,False,10.681343500036746,0.0504026311428242,0.99,0.2791274869496333,1.0,0.4592376674855895,0.3028722522973949,-1.575619317079339,0.0,-1.5670517218540396,,,,,,,,,,,,0.0,True,
ace,20.0,13,PVI (lamb=1),700,700,36,19.444444444444443,False,8.447040333878249,0.0521804043261312,0.9866666666666668,0.2973232298750237,1.0,0.4891744201520565,0.307943471480573,-1.5128094041481104,0.0,-1.5041024786612105,,,,,,,,,,,,1.0,True,
ace,20.0,13,POPS ellipse (free center),700,700,36,19.444444444444443,False,0.3583025829866528,0.0467630815577191,0.93,0.0861992779383706,0.9866666666666668,0.1355440717563621,0.1375413113291491,inf,0.0033333333333333,-3.009241491419832,,,,,,,,,,,,,,
ace,20.0,13,Ellipse+EB (free center),700,700,36,19.444444444444443,False,0.3661198751069605,0.0467413515480702,0.9633333333333334,0.0981076488488694,0.9966666666666668,0.1566482585089964,0.1305056779100936,-2.8880492656002232,0.0,-2.896520666252585,,,,,,,,,,,,,,
ace,20.0,13,Ellipse+PAC (free center),700,700,36,19.444444444444443,False,1.2747783330269158,0.0497100472582278,0.9933333333333332,0.1574769217025999,1.0,0.3414256622571514,0.1714420440268844,-2.816912589843602,0.0,-2.807676379116616,-0.9970685441443564,4.605170185988092,21.875,-2.6026186324197007,0.0401017239210941,13.0758721533183,1.5654483643542498,0.0,-2.8142854232160657,0.0003310714285714,,,,
ace,20.0,14,Bayesian ridge,700,700,36,19.444444444444443,False,0.0019994168542325,0.0414749828593686,0.4166666666666667,0.0248482721562766,0.59,0.0408819019251755,0.6410178487602617,7.813392225308166,0.0,0.1633602449838127,,,,,,,,,,,,,,
ace,20.0,14,POPS hypercube,700,700,36,19.444444444444443,False,0.0334655418992042,0.0414749828593686,0.79,0.072821323652243,0.92,0.1127276111178022,0.3263384056311346,,,,,,,,,,,,,,,,,
ace,20.0,14,POPS ellipse,700,700,36,19.444444444444443,False,0.0943969581276178,0.0414749828593691,0.9566666666666668,0.1035719663752179,0.99,0.1628617591477637,0.135253168485084,-2.559726797962412,0.0,-2.5573130466522827,,,,,,,,,,,,,,
ace,20.0,14,Ellipse+EB,700,700,36,19.444444444444443,False,0.0795200001448392,0.0414749828593689,0.9933333333333332,0.1428999681261664,1.0,0.23205245372496,0.1499003509373399,-2.4020564269726425,0.0,-2.3927871153563105,,,,,,,,,,,,,,
ace,20.0,14,Ellipse+PAC,700,700,36,19.444444444444443,False,0.6786748329177499,0.0414026204929063,0.99,0.1528014332259808,1.0,0.3135079465504564,0.1645310652699387,-2.6253029412876376,0.0,-2.616091658720677,-1.436530242013526,4.605170185988092,3.41796875,-2.496590741298153,0.0356004736254612,0.9660030421728268,1.0244600256591658,0.0,-2.532016828765345,0.0014435714285714,-2.6067837696083833,,,
ace,20.0,14,Bayesian stacking,700,700,36,19.444444444444443,False,0.7242353754118085,0.0455825733003644,0.8333333333333334,0.128334534409676,0.9133333333333332,0.1598681485287454,0.351534599436258,0.6997532377363418,0.0,-1.3507997001078869,,,,,,,,,,,,,,
ace,20.0,14,PVI,700,700,36,19.444444444444443,False,10.690141499973834,0.0873516388622149,0.9566666666666668,0.2775894552300513,1.0,0.4567072033341059,0.311292717204218,-0.9613124107742024,0.0,-0.9537470433852612,,,,,,,,,,,,0.0,True,
ace,20.0,14,PVI (lamb=1),700,700,36,19.444444444444443,False,8.286527625285089,0.0581673504897085,0.9866666666666668,0.2929830207934186,1.0,0.4820336418760864,0.3133396595675785,-1.437150941693342,0.0,-1.4286354498642282,,,,,,,,,,,,1.0,True,
ace,20.0,14,POPS ellipse (free center),700,700,36,19.444444444444443,False,0.2682469999417662,0.0522836616043463,0.9466666666666668,0.0833266926290111,0.9933333333333332,0.1310270744147315,0.135108394636982,-3.1283685860196555,0.0,-3.143865040729521,,,,,,,,,,,,,,
ace,20.0,14,Ellipse+EB (free center),700,700,36,19.444444444444443,False,0.2653497499413788,0.0522746643585957,0.9666666666666668,0.0975956983137472,0.9966666666666668,0.1562897172324547,0.1339739064424163,-2.934763072655143,0.0,-2.9270235799305913,,,,,,,,,,,,,,
ace,20.0,14,Ellipse+PAC (free center),700,700,36,19.444444444444443,False,1.0786321251653137,0.0500552235587277,0.9933333333333332,0.148514256464838,1.0,0.2834803239753042,0.1571380277558372,-2.8954909629625862,0.0,-2.886427796871679,-1.049079620824074,4.605170185988092,21.875,-2.6307274408124908,0.0407405458542951,12.517649706547116,1.540907274134122,0.0,-2.878546386591269,0.0002771428571428,,,,
ace,20.0,15,Bayesian ridge,700,700,36,19.444444444444443,False,0.002097874879837,0.0407513389222356,0.41,0.0246549771286602,0.58,0.0405638810860628,0.6416523263909902,8.718142356679977,0.0,0.1865124595806153,,,,,,,,,,,,,,
ace,20.0,15,POPS hypercube,700,700,36,19.444444444444443,False,0.0360036250203847,0.0407513389222356,0.8166666666666667,0.0747821775090284,0.9366666666666666,0.1163283086468662,0.2760084750187651,,,,,,,,,,,,,,,,,
ace,20.0,15,POPS ellipse,700,700,36,19.444444444444443,False,0.0545037081465125,0.0407513389222353,0.96,0.1014671741175769,0.99,0.1595520781431746,0.1345425070248172,-2.498122964176664,0.0,-2.551289897818223,,,,,,,,,,,,,,
ace,20.0,15,Ellipse+EB,700,700,36,19.444444444444443,False,0.0576987080276012,0.0407513389222363,0.9933333333333332,0.1383518412949444,0.9966666666666668,0.2243428389056251,0.1518666711500148,-2.4019087603019784,0.0,-2.3939146151290895,,,,,,,,,,,,,,
ace,20.0,15,Ellipse+PAC,700,700,36,19.444444444444443,False,0.6016891249455512,0.0416151381100938,0.98,0.1185034101804656,1.0,0.2028207632357146,0.1308730233901199,-2.6527339755989403,0.0,-2.643703578994809,-1.4970313223026268,4.605170185988092,5.810546875,-2.502540863623694,0.0337535794952166,0.064718533879792,0.9717559618258504,0.0,-2.5114020122871663,0.0004275,-2.6345618614571604,,,
ace,20.0,15,Bayesian stacking,700,700,36,19.444444444444443,False,0.7620272086933255,0.0464698982679155,0.83,0.1297431437706522,0.9166666666666666,0.1606621229111582,0.3542358718560122,0.8917744652810112,0.0,-1.3294448773712069,,,,,,,,,,,,,,
ace,20.0,15,PVI,700,700,36,19.444444444444443,False,10.899959624744952,0.0965251306132713,0.98,0.3073165236181985,1.0,0.505616000160055,0.3322152877401599,-0.8701043082068395,0.0,-0.8626642427879126,,,,,,,,,,,,0.0,True,
ace,20.0,15,PVI (lamb=1),700,700,36,19.444444444444443,False,8.128066124860197,0.0492278322517624,0.9966666666666668,0.3325875278573204,1.0,0.5471934068447895,0.3340389630860614,-1.4371149137872723,0.0,-1.4283794510986108,,,,,,,,,,,,1.0,True,
ace,20.0,15,POPS ellipse (free center),700,700,36,19.444444444444443,False,0.3560753329657018,0.0467935343954317,0.9433333333333334,0.0883375270989508,0.99,0.1389063620746395,0.1457935268394582,inf,0.0033333333333333,-3.0434930485435814,,,,,,,,,,,,,,
ace,20.0,15,Ellipse+EB (free center),700,700,36,19.444444444444443,False,0.3808868750929832,0.0468226907595128,0.9633333333333334,0.1005047624724986,0.9966666666666668,0.1604300408331636,0.1373794985838791,-2.8923267289513492,0.0,-2.898347918327296,,,,,,,,,,,,,,
ace,20.0,15,Ellipse+PAC (free center),700,700,36,19.444444444444443,False,1.0012265839613974,0.0461791412837574,0.9966666666666668,0.123006146236028,0.9966666666666668,0.2309899859199419,0.1412584417795235,-2.864682844359496,0.0,-2.861888000284134,-1.0325708607553536,4.605170185988092,21.875,-2.6285881645294555,0.0411285199018935,12.90053715079019,1.5548887838722083,0.0,-2.875716398451834,0.0003589285714285,,,,
ace,20.0,16,Bayesian ridge,700,700,36,19.444444444444443,False,0.0025929575785994,0.0408962582913991,0.43,0.0246476276856865,0.58,0.0405517893315552,0.6391042320346264,8.024352750819192,0.0,0.1454850067098927,,,,,,,,,,,,,,
ace,20.0,16,POPS hypercube,700,700,36,19.444444444444443,False,0.0395698328502476,0.0408962582913991,0.7733333333333333,0.073238868202676,0.9266666666666666,0.1133586018213223,0.3158855674445442,,,,,,,,,,,,,,,,,
ace,20.0,16,POPS ellipse,700,700,36,19.444444444444443,False,0.1100059170275926,0.0408962582913992,0.9466666666666668,0.0991315068942997,0.9833333333333332,0.1558793577529038,0.1507191092444782,-2.535607404975004,0.0,-2.5355263577318756,,,,,,,,,,,,,,
ace,20.0,16,Ellipse+EB,700,700,36,19.444444444444443,False,0.1244606669060885,0.0408962582913999,0.9833333333333332,0.1272645164521344,0.9966666666666668,0.2058807663724128,0.1416560075148245,-2.4572618473665995,0.0,-2.4484076588285726,,,,,,,,,,,,,,
ace,20.0,16,Ellipse+PAC,700,700,36,19.444444444444443,False,0.7661514999344945,0.0424856754748065,0.9833333333333332,0.1242218661063846,0.9966666666666668,0.2234668088682128,0.1389357352245498,-2.615873630006312,0.0,-2.6080523956770763,-1.533470042661048,4.605170185988092,6.8359375,-2.5401677830859133,0.0339840241142012,0.1429397690648283,0.9727137163106638,0.0,-2.558252559409204,2.5e-06,-2.599729119215258,,,
ace,20.0,16,Bayesian stacking,700,700,36,19.444444444444443,False,0.7625362076796591,0.0453836842112945,0.8433333333333334,0.1284511073195371,0.9133333333333332,0.1599266542186266,0.3516972861184103,0.7455596397527636,0.0,-1.370878281615993,,,,,,,,,,,,,,
ace,20.0,16,PVI,700,700,36,19.444444444444443,False,8.89156891591847,0.0569864878718735,0.9933333333333332,0.3058915770251698,1.0,0.5032715905971512,0.311995918648662,-1.459163507100486,0.0,-1.4504728625148458,,,,,,,,,,,,0.0,True,
ace,20.0,16,PVI (lamb=1),700,700,36,19.444444444444443,False,12.599867750424892,0.0493779625529211,0.99,0.2994564118275185,1.0,0.4926840619823606,0.3084565334301729,-1.5225371346752663,0.0,-1.5138020080315138,,,,,,,,,,,,1.0,True,
ace,20.0,16,POPS ellipse (free center),700,700,36,19.444444444444443,False,0.3592620422132313,0.0514298175742494,0.9433333333333334,0.0814637631428328,0.9866666666666668,0.1280977105732834,0.1403792136885079,inf,0.0033333333333333,-3.102337047437828,,,,,,,,,,,,,,
ace,20.0,16,Ellipse+EB (free center),700,700,36,19.444444444444443,False,0.3376251668669283,0.051408030287244,0.9633333333333334,0.0952100251164343,0.9966666666666668,0.1524402390166565,0.1360429084758654,-2.932117821389228,0.0,-2.928302118741727,,,,,,,,,,,,,,
ace,20.0,16,Ellipse+PAC (free center),700,700,36,19.444444444444443,False,1.7866017501801252,0.047740912009837,0.9933333333333332,0.1506027918621322,1.0,0.2835241730615147,0.1528151810714456,-2.886756912452632,0.0,-2.877348022373407,-1.0269889636436793,4.605170185988092,21.875,-2.642395781263513,0.0404104363786145,13.444908600511274,1.574996381241219,0.0,-2.874770131771595,0.0008760714285714,,,,
ace,20.0,17,Bayesian ridge,700,700,36,19.444444444444443,False,0.0026590419001877,0.0407027827934546,0.41,0.0254490299480763,0.57,0.0418703055039303,0.6362246457306852,7.771353697831214,0.0,0.2536119320261102,,,,,,,,,,,,,,
ace,20.0,17,POPS hypercube,700,700,36,19.444444444444443,False,0.0416889996267855,0.0407027827934546,0.8233333333333334,0.0746655324905788,0.9266666666666666,0.1163534498573553,0.3001132556699825,,,,,,,,,,,,,,,,,
ace,20.0,17,POPS ellipse,700,700,36,19.444444444444443,False,0.0751660838723182,0.0407027827934551,0.9666666666666668,0.1118204291106146,0.9933333333333332,0.1758320560182972,0.1446668741522855,-2.524812291579432,0.0,-2.5263908543285303,,,,,,,,,,,,,,
ace,20.0,17,Ellipse+EB,700,700,36,19.444444444444443,False,0.0842825002036988,0.0407027827934551,0.99,0.1428714257753643,1.0,0.2310571202923879,0.1544195230252595,-2.402756205560632,0.0,-2.3936144742377192,,,,,,,,,,,,,,
ace,20.0,17,Ellipse+PAC,700,700,36,19.444444444444443,False,0.8470567911863327,0.0426674982209702,0.9866666666666668,0.1429571978227424,1.0,0.2924421938973586,0.1657198926280187,-2.5476211441571017,0.0,-2.538936466574734,-1.4481044576524118,4.605170185988092,8.203125,-2.4930974665894965,0.0346128223714939,0.7270147775100628,1.0103801865655906,0.0,-2.5156100916865705,0.0002817857142857,-2.530112424206406,,,
ace,20.0,17,Bayesian stacking,700,700,36,19.444444444444443,False,0.6397438338026404,0.046596139199489,0.8333333333333334,0.1289630738145092,0.9133333333333332,0.160103180247861,0.3537875835742795,0.7603549478090468,0.0,-1.2976558021199769,,,,,,,,,,,,,,
ace,20.0,17,PVI,700,700,36,19.444444444444443,False,8.698806416243315,0.0523881575019526,0.99,0.2862533495489509,1.0,0.470961573843561,0.3088902721572829,-1.506714748744316,0.0,-1.4982368789413678,,,,,,,,,,,,0.0,True,
ace,20.0,17,PVI (lamb=1),700,700,36,19.444444444444443,False,12.784775249660017,0.0522127523872435,0.99,0.2759242986087133,1.0,0.4539675854944649,0.2820276304830174,-1.5666705755571777,0.0,-1.557870378117885,,,,,,,,,,,,1.0,True,
ace,20.0,17,POPS ellipse (free center),700,700,36,19.444444444444443,False,0.4437115001492202,0.0501665560428843,0.9533333333333334,0.0929412748432494,0.99,0.1461455261317622,0.1346251229010049,-3.0816797173229658,0.0,-3.0921824246602783,,,,,,,,,,,,,,
ace,20.0,17,Ellipse+EB (free center),700,700,36,19.444444444444443,False,0.4647373328916728,0.0501656748065495,0.9733333333333334,0.1051244450960384,0.9966666666666668,0.1678348866745284,0.1340437285987367,-2.931644058252231,0.0,-2.924797376428154,,,,,,,,,,,,,,
ace,20.0,17,Ellipse+PAC (free center),700,700,36,19.444444444444443,False,1.615803166758269,0.045079909065766,0.99,0.1255161719387537,1.0,0.230988891709024,0.1433314415200537,-2.9110237283563647,0.0,-2.901807042440429,-1.0452131168697725,4.605170185988092,21.875,-2.654443278861472,0.0412210304553859,13.304180453972071,1.5680091315363136,0.0,-2.9325500680138727,0.0002017857142857,,,,
ace,20.0,18,Bayesian ridge,700,700,36,19.444444444444443,False,0.0019750003702938,0.0408824216319382,0.41,0.025391993838885,0.5666666666666667,0.0417764661976201,0.6393689410686035,7.794329850553155,0.0,0.2663170446689099,,,,,,,,,,,,,,
ace,20.0,18,POPS hypercube,700,700,36,19.444444444444443,False,0.0353483748622238,0.0408824216319382,0.8166666666666667,0.0735859910875419,0.9266666666666666,0.1140832555351227,0.3110968040595445,,,,,,,,,,,,,,,,,
ace,20.0,18,POPS ellipse,700,700,36,19.444444444444443,False,0.0550235002301633,0.0408824216319382,0.96,0.1116423734881618,0.99,0.1755520724193207,0.1433880379624194,-2.518277706397372,0.0,-2.5147113735677924,,,,,,,,,,,,,,
ace,20.0,18,Ellipse+EB,700,700,36,19.444444444444443,False,0.0615491247735917,0.0408824216319385,0.99,0.1420933704417114,1.0,0.2298664221486151,0.153500332733499,-2.401487844903638,0.0,-2.3923450465096865,,,,,,,,,,,,,,
ace,20.0,18,Ellipse+PAC,700,700,36,19.444444444444443,False,0.6569482088088989,0.0411057679803585,0.9966666666666668,0.185984525246387,1.0,0.3468082864531842,0.1863709851861074,-2.5045381404580858,0.0,-2.4952161733387013,-1.3266538613453334,4.605170185988092,2.05078125,-2.408734096487433,0.0344041188692676,1.2667978359670815,1.047676116272832,0.0,-2.4218850833664236,0.0003799999999999,-2.485805128157961,,,
ace,20.0,18,Bayesian stacking,700,700,36,19.444444444444443,False,0.5334889581426978,0.0467229860874911,0.8333333333333334,0.12899725459567,0.9133333333333332,0.1601133235353541,0.3540069219897789,0.7478302582232252,0.0,-1.2956627108807923,,,,,,,,,,,,,,
ace,20.0,18,PVI,700,700,36,19.444444444444443,False,7.464803415816277,0.0629659488322306,0.9933333333333332,0.2744849679076706,1.0,0.4515995103145148,0.2843704606390411,-1.389327266083789,0.0,-1.3807810982145536,,,,,,,,,,,,0.0,True,
ace,20.0,18,PVI (lamb=1),700,700,36,19.444444444444443,False,12.29942600009963,0.0535591742056552,0.9933333333333332,0.2877726699361929,1.0,0.4734612529630388,0.2913283236940043,-1.500210762858826,0.0,-1.4914412014924534,,,,,,,,,,,,1.0,True,
